GeneID,total_counts
ENSMUSG00000019834,0
ENSMUSG00000063428,1240464
ENSMUSG00000045555,107692
ENSMUSG00000089186,2728
ENSMUSG00000038446,10113626
ENSMUSG00000019831,39467536
ENSMUSG00000111098,58127
ENSMUSG00000110889,3555
ENSMUSG00000046922,9819671
ENSMUSG00000111576,8424
ENSMUSG00000111587,444
ENSMUSG00000093933,1753
ENSMUSG00000038417,7891446
ENSMUSG00000110822,1078
ENSMUSG00000111601,5416
ENSMUSG00000094663,204
ENSMUSG00000111315,0
ENSMUSG00000098818,207
ENSMUSG00000091415,94655
ENSMUSG00000019826,1995161
ENSMUSG00000019823,2057428
ENSMUSG00000019822,1973299
ENSMUSG00000078451,362082
ENSMUSG00000019818,11636634
ENSMUSG00000090708,3745
ENSMUSG00000091370,13363
ENSMUSG00000093298,0
ENSMUSG00000111376,352
ENSMUSG00000075225,184128
ENSMUSG00000102114,12132
ENSMUSG00000019813,990744
ENSMUSG00000111131,21908
ENSMUSG00000038332,9095435
ENSMUSG00000071324,1168726
ENSMUSG00000111103,18332
ENSMUSG00000085666,760286
ENSMUSG00000048756,17044254
ENSMUSG00000088165,179
ENSMUSG00000081873,2107
ENSMUSG00000083429,1942
ENSMUSG00000038302,3169920
ENSMUSG00000087891,0
ENSMUSG00000019804,27811973
ENSMUSG00000019803,4117269
ENSMUSG00000086434,946075
ENSMUSG00000038280,8812570
ENSMUSG00000086428,0
ENSMUSG00000087719,2601
ENSMUSG00000019802,15159453
ENSMUSG00000111293,242787
ENSMUSG00000111333,700
ENSMUSG00000111086,3385
ENSMUSG00000044770,306635
ENSMUSG00000111171,13161
ENSMUSG00000099893,21782
ENSMUSG00000102062,25333
ENSMUSG00000038248,13230716
ENSMUSG00000045008,224401
ENSMUSG00000089673,1951
ENSMUSG00000110903,10338
ENSMUSG00000089839,4470
ENSMUSG00000110772,50272
ENSMUSG00000094955,315491
ENSMUSG00000038240,1303374
ENSMUSG00000038214,903393
ENSMUSG00000045886,2125514
ENSMUSG00000019797,3121905
ENSMUSG00000111368,844
ENSMUSG00000047139,2132910
ENSMUSG00000111300,0
ENSMUSG00000111565,0
ENSMUSG00000111749,0
ENSMUSG00000111575,236
ENSMUSG00000075184,1166
ENSMUSG00000111377,816
ENSMUSG00000111422,289
ENSMUSG00000094852,2322
ENSMUSG00000111342,764
ENSMUSG00000019863,1674523
ENSMUSG00000019864,2104125
ENSMUSG00000075162,2749
ENSMUSG00000019866,253450
ENSMUSG00000111122,1198
ENSMUSG00000111224,48663
ENSMUSG00000091358,10067
ENSMUSG00000089260,902
ENSMUSG00000038160,3614257
ENSMUSG00000111078,540
ENSMUSG00000038151,212681
ENSMUSG00000111463,1115
ENSMUSG00000111730,1149
ENSMUSG00000088964,22
ENSMUSG00000111116,4279
ENSMUSG00000111034,1699
ENSMUSG00000098642,0
ENSMUSG00000111535,15999
ENSMUSG00000111641,984
ENSMUSG00000111362,1321
ENSMUSG00000089608,0
ENSMUSG00000111494,0
ENSMUSG00000110893,257
ENSMUSG00000111671,3325935
ENSMUSG00000111868,3463635
ENSMUSG00000076282,0
ENSMUSG00000110898,243
ENSMUSG00000095168,3093
ENSMUSG00000110891,84
ENSMUSG00000077082,100
ENSMUSG00000019849,5267362
ENSMUSG00000098418,0
ENSMUSG00000077591,0
ENSMUSG00000090088,1275
ENSMUSG00000111526,69
ENSMUSG00000019848,108166
ENSMUSG00000071317,551191
ENSMUSG00000063804,1122985
ENSMUSG00000098993,0
ENSMUSG00000111466,6695
ENSMUSG00000111491,14029
ENSMUSG00000111036,1260
ENSMUSG00000038822,8893898
ENSMUSG00000098409,0
ENSMUSG00000110874,5288
ENSMUSG00000110841,35214435
ENSMUSG00000111182,12447
ENSMUSG00000094681,0
ENSMUSG00000077361,0
ENSMUSG00000111754,547
ENSMUSG00000065718,0
ENSMUSG00000111499,69
ENSMUSG00000111419,181
ENSMUSG00000111057,355
ENSMUSG00000110843,22929
ENSMUSG00000111719,0
ENSMUSG00000111072,235
ENSMUSG00000112702,27
ENSMUSG00000112917,245
ENSMUSG00000111911,0
ENSMUSG00000112062,0
ENSMUSG00000088280,0
ENSMUSG00000111262,17
ENSMUSG00000111585,207
ENSMUSG00000065630,0
ENSMUSG00000111436,1396
ENSMUSG00000111581,108
ENSMUSG00000111900,68
ENSMUSG00000111704,0
ENSMUSG00000111298,259
ENSMUSG00000111433,0
ENSMUSG00000111486,0
ENSMUSG00000111374,340803
ENSMUSG00000112295,39490
ENSMUSG00000097884,17011
ENSMUSG00000112103,3780
ENSMUSG00000111935,20068
ENSMUSG00000112340,11471
ENSMUSG00000112142,22827
ENSMUSG00000056073,20867106
ENSMUSG00000111934,31440
ENSMUSG00000110832,15975
ENSMUSG00000111551,173
ENSMUSG00000110973,138
ENSMUSG00000111142,120
ENSMUSG00000112349,797
ENSMUSG00000112049,0
ENSMUSG00000112667,425
ENSMUSG00000110779,111
ENSMUSG00000110896,2607
ENSMUSG00000110720,503
ENSMUSG00000111083,4456
ENSMUSG00000111202,0
ENSMUSG00000112456,0
ENSMUSG00000112529,0
ENSMUSG00000112927,379
ENSMUSG00000112918,2023
ENSMUSG00000112594,522
ENSMUSG00000038774,5305851
ENSMUSG00000084635,122
ENSMUSG00000019913,3931
ENSMUSG00000084449,0
ENSMUSG00000111880,2894
ENSMUSG00000112212,84
ENSMUSG00000112023,26526
ENSMUSG00000112148,90008
ENSMUSG00000062593,54008
ENSMUSG00000112031,206
ENSMUSG00000112766,6756
ENSMUSG00000112843,5232
ENSMUSG00000112226,689
ENSMUSG00000112645,0
ENSMUSG00000112244,0
ENSMUSG00000019909,138
ENSMUSG00000019905,276
ENSMUSG00000112878,0
ENSMUSG00000019900,968
ENSMUSG00000062224,0
ENSMUSG00000112270,0
ENSMUSG00000112337,0
ENSMUSG00000088198,0
ENSMUSG00000112659,207
ENSMUSG00000112557,379
ENSMUSG00000049641,19839
ENSMUSG00000092914,116
ENSMUSG00000093563,0
ENSMUSG00000093427,0
ENSMUSG00000019893,4084
ENSMUSG00000019891,1959928
ENSMUSG00000112550,4705169
ENSMUSG00000097704,149641
ENSMUSG00000112317,15547
ENSMUSG00000019861,9622443
ENSMUSG00000089800,6736
ENSMUSG00000038624,3274
ENSMUSG00000023068,16489335
ENSMUSG00000112563,378
ENSMUSG00000112361,378
ENSMUSG00000112464,0
ENSMUSG00000111887,0
ENSMUSG00000112149,1455
ENSMUSG00000112791,0
ENSMUSG00000049576,94135
ENSMUSG00000112552,258
ENSMUSG00000111918,49121
ENSMUSG00000112257,4559
ENSMUSG00000112576,21255
ENSMUSG00000088322,69
ENSMUSG00000112681,4379
ENSMUSG00000038602,17070973
ENSMUSG00000112853,0
ENSMUSG00000112376,1428
ENSMUSG00000112835,876
ENSMUSG00000112709,6964
ENSMUSG00000112239,479359
ENSMUSG00000112734,243151
ENSMUSG00000038583,330323
ENSMUSG00000038594,3374370
ENSMUSG00000111892,97908
ENSMUSG00000112132,2783
ENSMUSG00000056219,88638
ENSMUSG00000112733,16147
ENSMUSG00000112739,98490
ENSMUSG00000112440,420
ENSMUSG00000112530,575
ENSMUSG00000112731,1566
ENSMUSG00000112634,939
ENSMUSG00000019857,1675060
ENSMUSG00000112332,421895
ENSMUSG00000058298,2574960
ENSMUSG00000019856,5852141
ENSMUSG00000112809,0
ENSMUSG00000112824,9016
ENSMUSG00000003746,12471792
ENSMUSG00000097069,149357
ENSMUSG00000112013,1414
ENSMUSG00000112516,3333
ENSMUSG00000094738,0
ENSMUSG00000112882,1284
ENSMUSG00000088987,0
ENSMUSG00000112575,2127
ENSMUSG00000112755,1628
ENSMUSG00000112528,3471
ENSMUSG00000047669,1778825
ENSMUSG00000038122,2749820
ENSMUSG00000071303,1137394
ENSMUSG00000050953,51715499
ENSMUSG00000112175,24
ENSMUSG00000112833,5358
ENSMUSG00000112825,5900797
ENSMUSG00000045048,174330
ENSMUSG00000112191,0
ENSMUSG00000112837,0
ENSMUSG00000112327,1315
ENSMUSG00000112345,5312
ENSMUSG00000088253,0
ENSMUSG00000112217,0
ENSMUSG00000111954,423
ENSMUSG00000111969,214
ENSMUSG00000111988,0
ENSMUSG00000097370,6501
ENSMUSG00000019878,4026751
ENSMUSG00000019877,167266679
ENSMUSG00000093406,316
ENSMUSG00000019876,1058861
ENSMUSG00000093552,0
ENSMUSG00000019874,3679254
ENSMUSG00000019872,7765806
ENSMUSG00000058537,364
ENSMUSG00000057216,611
ENSMUSG00000075046,1246
ENSMUSG00000075045,1675
ENSMUSG00000093601,3497
ENSMUSG00000038039,16582711
ENSMUSG00000070214,1165
ENSMUSG00000019920,5763266
ENSMUSG00000003226,31708503
ENSMUSG00000112670,14293
ENSMUSG00000038010,546947
ENSMUSG00000003227,106359
ENSMUSG00000091526,953
ENSMUSG00000087994,72
ENSMUSG00000091731,113
ENSMUSG00000112424,6803
ENSMUSG00000055958,284776
ENSMUSG00000098653,298
ENSMUSG00000037990,8370922
ENSMUSG00000088744,113
ENSMUSG00000118557,814
ENSMUSG00000019917,1025542
ENSMUSG00000098188,2012602
ENSMUSG00000019916,10845281
ENSMUSG00000069622,528551
ENSMUSG00000009646,130
ENSMUSG00000009654,14161
ENSMUSG00000009647,5519356
ENSMUSG00000071280,130709
ENSMUSG00000090350,684
ENSMUSG00000091184,7119
ENSMUSG00000091941,26405
ENSMUSG00000094824,1465
ENSMUSG00000020111,18422019
ENSMUSG00000112673,3310900
ENSMUSG00000020109,8826402
ENSMUSG00000020108,4655438
ENSMUSG00000020107,8153692
ENSMUSG00000044475,2502916
ENSMUSG00000105468,11147
ENSMUSG00000058297,177489183
ENSMUSG00000077090,56
ENSMUSG00000057337,1048817
ENSMUSG00000004207,210722079
ENSMUSG00000020101,8053944
ENSMUSG00000090439,65948
ENSMUSG00000012819,231622
ENSMUSG00000020100,6121228
ENSMUSG00000112592,12482
ENSMUSG00000020099,6313265
ENSMUSG00000099279,0
ENSMUSG00000037247,2420
ENSMUSG00000098055,86666
ENSMUSG00000080526,77
ENSMUSG00000093568,5131
ENSMUSG00000093489,391
ENSMUSG00000093573,0
ENSMUSG00000020098,470764
ENSMUSG00000104762,2
ENSMUSG00000020097,5653311
ENSMUSG000000200960,449906
ENSMUSG00000059901,66780
ENSMUSG00000037202,3022
ENSMUSG00000061488,15074
ENSMUSG00000112256,6322
ENSMUSG00000112875,5481
ENSMUSG00000020092,1795720
ENSMUSG00000037171,85542
ENSMUSG00000112229,32512
ENSMUSG00000020091,12117021
ENSMUSG00000043126,99566
ENSMUSG00000112080,7248
ENSMUSG00000112058,11716
ENSMUSG00000112710,6190
ENSMUSG00000112255,18069
ENSMUSG00000037151,5247829
ENSMUSG00000101792,8426
ENSMUSG00000020090,188797
ENSMUSG00000020089,9490735
ENSMUSG00000112581,20266
ENSMUSG00000020088,16339903
ENSMUSG00000020087,2400362
ENSMUSG00000020085,1525309
ENSMUSG00000093017,773
ENSMUSG00000020086,4047256
ENSMUSG00000112574,766
ENSMUSG00000058806,265001
ENSMUSG00000112018,77
ENSMUSG00000046687,4303868
ENSMUSG00000044312,2838
ENSMUSG00000020083,2461980
ENSMUSG00000099185,3390
ENSMUSG00000037031,2956411
ENSMUSG00000020081,26405
ENSMUSG00000085347,143599
ENSMUSG00000037012,77269191
ENSMUSG00000020080,1660375
ENSMUSG00000020079,3658311
ENSMUSG00000097129,198314
ENSMUSG00000020078,10962021
ENSMUSG00000020077,1679673
ENSMUSG00000036955,24815677
ENSMUSG00000105203,1996833
ENSMUSG00000020075,5778398
ENSMUSG00000112347,11016
ENSMUSG00000020076,9987238
ENSMUSG00000112901,811
ENSMUSG00000105329,32
ENSMUSG00000112378,914
ENSMUSG00000036923,857203
ENSMUSG00000112173,14035
ENSMUSG00000080469,7340
ENSMUSG00000112806,24480
ENSMUSG00000020074,11472314
ENSMUSG00000112309,9221
ENSMUSG00000084569,696
ENSMUSG00000047146,3287530
ENSMUSG00000088674,344
ENSMUSG00000088875,1605
ENSMUSG00000080971,5699
ENSMUSG00000071253,7294935
ENSMUSG00000036875,210673
ENSMUSG00000084985,11789
ENSMUSG00000020070,14148014
ENSMUSG00000020069,7318445
ENSMUSG00000087030,3999
ENSMUSG00000020072,116524
ENSMUSG00000112374,482
ENSMUSG00000112129,25091
ENSMUSG00000104481,3337
ENSMUSG00000036816,100503
ENSMUSG00000020067,404847
ENSMUSG00000045391,246743
ENSMUSG00000112411,11363
ENSMUSG00000112759,8948
ENSMUSG00000096991,133728
ENSMUSG00000020064,4755246
ENSMUSG00000085372,2998
ENSMUSG00000020063,2629653
ENSMUSG00000036764,1230226
ENSMUSG00000112572,876
ENSMUSG00000048185,2578
ENSMUSG00000062561,928876
ENSMUSG00000042846,13632487
ENSMUSG00000089003,12
ENSMUSG00000060843,428713
ENSMUSG00000100528,20
ENSMUSG00000112114,0
ENSMUSG00000112341,8745
ENSMUSG00000112720,0
ENSMUSG00000112913,368
ENSMUSG00000065705,0
ENSMUSG00000112210,189
ENSMUSG00000100000,5239
ENSMUSG00000077439,0
ENSMUSG00000101338,0
ENSMUSG00000112247,1241
ENSMUSG00000112202,325
ENSMUSG00000112159,993
ENSMUSG00000112383,273
ENSMUSG00000112425,1302
ENSMUSG00000112514,578
ENSMUSG00000112379,1195
ENSMUSG00000112267,6141
ENSMUSG00000097134,100810
ENSMUSG00000097921,29803
ENSMUSG00000112925,197242
ENSMUSG00000019873,10766864
ENSMUSG00000089498,2139
ENSMUSG00000037876,17747813
ENSMUSG00000075000,1510217
ENSMUSG00000111908,2528
ENSMUSG00000112314,0
ENSMUSG00000112848,462
ENSMUSG00000112726,108
ENSMUSG00000112120,6260
ENSMUSG00000037868,2911609
ENSMUSG00000057134,9818379
ENSMUSG00000112141,2024
ENSMUSG00000074999,1018
ENSMUSG00000112558,2849
ENSMUSG00000112097,1990
ENSMUSG00000112396,514
ENSMUSG00000112619,62
ENSMUSG00000112537,1120
ENSMUSG00000111956,0
ENSMUSG00000116971,778
ENSMUSG00000037855,137784171
ENSMUSG00000112899,13
ENSMUSG00000086838,38723
ENSMUSG00000037846,599868
ENSMUSG00000019947,8277309
ENSMUSG00000112157,4258
ENSMUSG00000112275,8077
ENSMUSG00000112793,9816
ENSMUSG00000019945,401651
ENSMUSG00000112434,138
ENSMUSG00000060044,59306
ENSMUSG00000112333,0
ENSMUSG00000112331,1911
ENSMUSG00000112083,0
ENSMUSG00000077315,0
ENSMUSG00000111941,0
ENSMUSG00000090622,456814
ENSMUSG00000019944,1185932
ENSMUSG00000112798,60
ENSMUSG00000019942,125893
ENSMUSG00000112509,177
ENSMUSG00000111899,248
ENSMUSG00000112729,1144
ENSMUSG00000069601,117213441
ENSMUSG00000048701,8925721
ENSMUSG00000019933,5999
ENSMUSG00000089835,74347
ENSMUSG00000037762,614434
ENSMUSG00000052426,63212
ENSMUSG00000112676,0
ENSMUSG00000112884,1365
ENSMUSG00000087774,1339
ENSMUSG00000112273,3628
ENSMUSG00000043259,14516640
ENSMUSG00000037747,34466815
ENSMUSG00000112607,13564
ENSMUSG00000112752,678
ENSMUSG00000112320,6817
ENSMUSG00000112870,1420
ENSMUSG00000112883,1814
ENSMUSG00000112125,111
ENSMUSG00000112032,0
ENSMUSG00000094703,2257
ENSMUSG00000047692,87451
ENSMUSG00000112745,4016
ENSMUSG00000090212,376
ENSMUSG00000112566,421
ENSMUSG00000014329,1269005
ENSMUSG00000112748,181559
ENSMUSG00000112366,19
ENSMUSG00000112189,125
ENSMUSG00000112028,679
ENSMUSG00000003923,3862858
ENSMUSG00000019927,8721441
ENSMUSG00000112813,14035
ENSMUSG00000093732,4437
ENSMUSG00000112582,0
ENSMUSG00000037710,7499543
ENSMUSG00000060733,6487303
ENSMUSG00000112608,138
ENSMUSG00000112108,730
ENSMUSG00000112416,69
ENSMUSG00000111965,1208
ENSMUSG00000112624,69
ENSMUSG00000112126,1517
ENSMUSG00000112152,7
ENSMUSG00000112714,4148421
ENSMUSG00000112717,0
ENSMUSG00000111999,0
ENSMUSG00000077142,0
ENSMUSG00000043859,252
ENSMUSG00000112185,0
ENSMUSG00000112414,1645
ENSMUSG00000053830,671117
ENSMUSG00000077642,0
ENSMUSG00000019923,147115369
ENSMUSG00000112862,101
ENSMUSG00000112168,72440
ENSMUSG00000111994,111797
ENSMUSG00000102584,1508
ENSMUSG00000091825,99902
ENSMUSG00000112838,4283
ENSMUSG00000085456,18552
ENSMUSG00000112427,3384
ENSMUSG00000085176,18912
ENSMUSG00000093548,1135
ENSMUSG00000052613,4125386
ENSMUSG00000112686,111
ENSMUSG00000072407,1658275
ENSMUSG00000040009,15952410
ENSMUSG00000009070,31753
ENSMUSG00000112136,889
ENSMUSG00000020175,5059212
ENSMUSG00000009681,55425808
ENSMUSG00000112116,3689
ENSMUSG00000033444,10707773
ENSMUSG00000020178,32535193
ENSMUSG00000112471,13134
ENSMUSG00000033427,416824
ENSMUSG00000084622,563
ENSMUSG00000112764,1501
ENSMUSG00000111955,583
ENSMUSG00000033416,2497907
ENSMUSG00000020180,12494328
ENSMUSG00000046807,3956746
ENSMUSG00000006345,373641
ENSMUSG00000055872,4628
ENSMUSG00000089124,55
ENSMUSG00000006344,485696
ENSMUSG00000112643,6058
ENSMUSG00000006342,1581778
ENSMUSG00000020196,14869988
ENSMUSG00000112789,52334
ENSMUSG00000001666,3271609
ENSMUSG00000092360,1010145
ENSMUSG00000001665,364108
ENSMUSG00000001663,978480
ENSMUSG00000009093,264
ENSMUSG00000033318,253078
ENSMUSG00000033307,9619995
ENSMUSG00000112306,1005
ENSMUSG00000009092,242771
ENSMUSG00000000902,9018653
ENSMUSG00000000901,6695202
ENSMUSG00000049422,32233124
ENSMUSG00000050157,294021
ENSMUSG00000082234,409
ENSMUSG00000000903,13186
ENSMUSG00000082619,273
ENSMUSG00000085662,247
ENSMUSG00000098817,350
ENSMUSG00000033255,7701
ENSMUSG00000049764,4005897
ENSMUSG00000086798,1280
ENSMUSG00000020226,17809
ENSMUSG00000112128,109
ENSMUSG00000020229,2014
ENSMUSG00000112625,36
ENSMUSG00000076068,274745
ENSMUSG00000020230,9107400
ENSMUSG00000033208,20310695
ENSMUSG00000089711,213115
ENSMUSG00000020231,11034249
ENSMUSG00000101695,349230
ENSMUSG00000117965,94703
ENSMUSG00000001151,6798973
ENSMUSG00000009114,103278
ENSMUSG00000033126,1174768
ENSMUSG00000001150,9893786
ENSMUSG00000033105,7783981
ENSMUSG00000086241,254398
ENSMUSG00000009115,3496
ENSMUSG00000085468,415
ENSMUSG00000001155,17436
ENSMUSG00000020241,2700723
ENSMUSG00000112721,130343
ENSMUSG00000001119,9901192
ENSMUSG00000112291,2264
ENSMUSG00000001120,8525430
ENSMUSG00000102522,288
ENSMUSG00000112143,15015
ENSMUSG00000074919,828
ENSMUSG00000112773,207
ENSMUSG00000001436,2019399
ENSMUSG00000112612,3677
ENSMUSG00000001435,1033050
ENSMUSG00000078444,31544
ENSMUSG00000020260,4096470
ENSMUSG00000020262,30672866
ENSMUSG00000112818,194
ENSMUSG00000032977,6440130
ENSMUSG00000000290,1591224
ENSMUSG00000009291,11224018
ENSMUSG00000020265,24301342
ENSMUSG00000089424,1213
ENSMUSG00000112241,8508878
ENSMUSG00000009293,8604228
ENSMUSG00000112007,5842
ENSMUSG00000112912,245
ENSMUSG00000095970,1471
ENSMUSG00000112170,1682
ENSMUSG00000069584,266
ENSMUSG00000094012,352
ENSMUSG00000094146,806
ENSMUSG00000112037,123
ENSMUSG00000069583,1195
ENSMUSG00000096421,790
ENSMUSG00000112236,112
ENSMUSG00000112864,1464
ENSMUSG00000111976,138
ENSMUSG00000112380,1576
ENSMUSG00000094120,581
ENSMUSG00000095817,580
ENSMUSG00000095593,69
ENSMUSG00000096481,821
ENSMUSG00000095721,276
ENSMUSG00000096131,701
ENSMUSG00000096380,1029
ENSMUSG00000094913,297
ENSMUSG00000069582,214
ENSMUSG00000112600,3910
ENSMUSG00000112223,6094
ENSMUSG00000112653,1851
ENSMUSG00000071195,5711
ENSMUSG00000111915,4913
ENSMUSG00000069581,147150
ENSMUSG00000096573,7774
ENSMUSG00000051652,2814007
ENSMUSG00000093784,53076
ENSMUSG00000093443,45301
ENSMUSG00000009292,4753663
ENSMUSG00000020284,4729389
ENSMUSG00000020277,22645187
ENSMUSG00000000731,14441
ENSMUSG00000000730,8521
ENSMUSG00000000732,516730
ENSMUSG00000112662,1226
ENSMUSG00000053329,9484137
ENSMUSG00000032834,3542803
ENSMUSG00000000374,17096565
ENSMUSG00000112433,57436
ENSMUSG00000112300,126373
ENSMUSG00000112442,30605
ENSMUSG00000065691,690
ENSMUSG00000098885,393
ENSMUSG00000001211,53815233
ENSMUSG00000112641,23631
ENSMUSG00000084496,290
ENSMUSG00000064317,2201377
ENSMUSG00000098376,9381
ENSMUSG00000061032,52957833
ENSMUSG00000005054,2311118
ENSMUSG00000098932,0
ENSMUSG00000112652,18893677
ENSMUSG00000098279,3339
ENSMUSG00000032788,42279232
ENSMUSG00000112623,412
ENSMUSG00000055704,1855
ENSMUSG00000112842,694
ENSMUSG00000089533,0
ENSMUSG00000112224,65
ENSMUSG00000107822,250
ENSMUSG00000099247,0
ENSMUSG00000112313,871
ENSMUSG00000111881,0
ENSMUSG00000032763,2169455
ENSMUSG00000032714,1692408
ENSMUSG00000112021,55600
ENSMUSG00000104370,1478
ENSMUSG00000071185,0
ENSMUSG00000112017,87420
ENSMUSG00000112674,36113
ENSMUSG00000112689,483
ENSMUSG00000111946,400
ENSMUSG00000005355,0
ENSMUSG00000078442,61734
ENSMUSG00000109776,150477
ENSMUSG00000005357,628815
ENSMUSG00000051190,69
ENSMUSG00000062873,106
ENSMUSG00000094673,0
ENSMUSG00000094080,0
ENSMUSG00000042774,251
ENSMUSG00000046493,0
ENSMUSG00000112732,0
ENSMUSG00000063216,0
ENSMUSG00000060205,0
ENSMUSG00000060301,5921479
ENSMUSG00000091888,0
ENSMUSG00000055515,0
ENSMUSG00000091468,0
ENSMUSG00000112907,800
ENSMUSG00000091381,752
ENSMUSG00000098414,639
ENSMUSG00000052151,432288
ENSMUSG00000042570,4358826
ENSMUSG00000020317,114910
ENSMUSG00000045912,2179565
ENSMUSG00000020312,7120723
ENSMUSG00000111977,4483801
ENSMUSG00000035963,79381
ENSMUSG00000020310,15629
ENSMUSG00000020308,6027558
ENSMUSG00000020307,6578177
ENSMUSG00000054206,170577
ENSMUSG00000065220,108
ENSMUSG00000023175,74066355
ENSMUSG00000020331,22933693
ENSMUSG00000020329,3820288
ENSMUSG00000020327,302247
ENSMUSG00000035890,9862167
ENSMUSG00000020325,365114
ENSMUSG00000020323,364396
ENSMUSG00000112828,102234
ENSMUSG00000035863,49784371
ENSMUSG00000035852,38719
ENSMUSG00000091994,983248
ENSMUSG00000098562,1214
ENSMUSG00000090860,395912
ENSMUSG00000006498,6092965
ENSMUSG00000035835,8987998
ENSMUSG00000057729,252029
ENSMUSG00000020125,402
ENSMUSG00000111897,1760314
ENSMUSG00000061780,242
ENSMUSG00000013833,9456054
ENSMUSG00000095023,277
ENSMUSG00000097854,12326235
ENSMUSG00000035781,40759862
ENSMUSG00000035773,843706
ENSMUSG00000019564,983353
ENSMUSG00000035754,10413841
ENSMUSG00000035745,301175
ENSMUSG00000013858,17831048
ENSMUSG00000095615,3306
ENSMUSG00000004665,1341338
ENSMUSG00000035722,2149474
ENSMUSG00000035697,1221833
ENSMUSG00000004667,9166499
ENSMUSG00000075706,8364249
ENSMUSG00000035673,2791280
ENSMUSG00000003068,11130598
ENSMUSG00000035640,50281352
ENSMUSG00000003072,30940234
ENSMUSG00000035621,11865953
ENSMUSG00000045193,6456509
ENSMUSG00000035595,202589
ENSMUSG00000003070,1367450
ENSMUSG00000020156,3757657
ENSMUSG00000020153,8266305
ENSMUSG00000020150,2720221
ENSMUSG00000098672,1921
ENSMUSG00000087672,116839
ENSMUSG00000069565,7514581
ENSMUSG00000063457,33324488
ENSMUSG00000020135,28475691
ENSMUSG00000020133,4329105
ENSMUSG00000020131,351986
ENSMUSG00000035504,3684386
ENSMUSG00000043822,1605406
ENSMUSG00000035486,2171024
ENSMUSG00000087432,0
ENSMUSG00000085712,1169
ENSMUSG00000112648,0
ENSMUSG00000084658,129073
ENSMUSG00000048696,2700813
ENSMUSG00000035478,11618432
ENSMUSG00000020163,11657631
ENSMUSG00000020167,4300240
ENSMUSG00000089228,104
ENSMUSG00000104429,0
ENSMUSG00000045518,16345
ENSMUSG00000003341,32178
ENSMUSG00000047417,10207637
ENSMUSG00000035397,12006129
ENSMUSG00000100201,82195
ENSMUSG00000003346,17475942
ENSMUSG00000113640,282984
ENSMUSG00000099283,3641
ENSMUSG00000113949,6308694
ENSMUSG00000035370,6486859
ENSMUSG00000003345,29909248
ENSMUSG00000003344,12738074
ENSMUSG00000020190,6781821
ENSMUSG00000003348,2134140
ENSMUSG00000055862,2599443
ENSMUSG00000020198,28001708
ENSMUSG00000075558,5534
ENSMUSG00000061589,11761298
ENSMUSG00000035278,3417179
ENSMUSG00000020211,5994741
ENSMUSG00000035262,83867
ENSMUSG00000020216,1348162
ENSMUSG00000087993,33286
ENSMUSG00000035242,3877385
ENSMUSG00000051067,14089879
ENSMUSG00000035215,842891
ENSMUSG00000035206,4851743
ENSMUSG00000059406,236347
ENSMUSG00000020219,5944304
ENSMUSG00000062075,2922786
ENSMUSG00000015312,1480939
ENSMUSG00000083808,53428
ENSMUSG00000048240,174703654
ENSMUSG00000043670,23913932
ENSMUSG00000087114,57177
ENSMUSG00000046822,11528481
ENSMUSG00000004937,24806023
ENSMUSG00000004929,6984951
ENSMUSG00000035041,51977
ENSMUSG00000106347,33
ENSMUSG00000093498,31
ENSMUSG00000035027,8396887
ENSMUSG00000035011,28289915
ENSMUSG00000004934,3272107
ENSMUSG00000064441,11700
ENSMUSG00000034994,258227022
ENSMUSG00000053603,241365
ENSMUSG00000034974,5836384
ENSMUSG00000004939,10148
ENSMUSG00000085779,2734853
ENSMUSG00000034958,33772993
ENSMUSG00000034949,8300413
ENSMUSG00000004933,22701151
ENSMUSG00000034932,2739703
ENSMUSG00000092781,57019
ENSMUSG00000004931,2033871
ENSMUSG00000034917,39325
ENSMUSG00000090230,53569
ENSMUSG00000034902,76247107
ENSMUSG00000034889,4723722
ENSMUSG00000034881,141635
ENSMUSG00000034872,459045
ENSMUSG00000020232,1826354
ENSMUSG00000020234,1494621
ENSMUSG00000034854,4486889
ENSMUSG00000020235,8427442
